6.99173e-05 0.000140506 0.00021244 0.000286406 0.000363103 0.000443258 0.000527623 0.000616991 0.000712195 0.000814122 0.000923718 0.00104198 0.00116999 0.00130891 0.00145997 0.00162453 0.00180403 0.00200006 0.00221432 0.00244865 0.00270501 0.00298556 0.00329256 0.00362854 0.00399615 0.00439822 0.00483775 0.00531802 0.00584232 0.0064143 0.00703759 0.00771606 0.00845347 0.00925361 0.0101204 0.0110572 0.0120672 0.013153 0.0143163 0.0155582 0.0168778 0.018273 0.0197395 0.0212708 0.0228582 0.0244913 0.0261582 0.0278466 0.0295456 0.0312475 0.0329494 0.0346546 0.0363729 0.0381211 0.0399219 0.0418026 0.0437936 0.0459282 0.048242 0.0507719 0.0535556 0.0566329 0.0600442 0.0638327 0.0680437 0.0727256 0.0779311 0.0837149 0.0901382 0.0972682 0.105176 0.113943 0.103653 0.0942352 0.0856207 0.0777443 0.0705458 0.063968 0.0579571 0.0524642 0.0474436 0.0428528 0.0386528 0.0348068 0.0312811 0.0280444 0.025068 0.0223252 0.0197914 0.0174432 0.0152593 0.0132195 0.0113047 0.00949715 0.00777978 0.00613647 0.0045517 0.00301045 0.00149803 
6.36031e-05 0.000127817 0.000193255 0.00026054 0.000330312 0.000403227 0.000479974 0.00056127 0.000647877 0.000740599 0.000840297 0.000947878 0.00106433 0.0011907 0.00132812 0.00147782 0.00164111 0.00181943 0.00201435 0.00222751 0.00246073 0.00271594 0.00299521 0.00330085 0.00363526 0.00400101 0.00440086 0.00483775 0.00531471 0.00583503 0.00640203 0.00701922 0.00769004 0.00841792 0.00920641 0.0100586 0.0109774 0.0119651 0.0130234 0.0141531 0.0153536 0.0166228 0.0179569 0.0193498 0.0207939 0.0222795 0.0237959 0.0253318 0.0268773 0.0284255 0.0299737 0.0315249 0.0330881 0.0346784 0.0363166 0.0380274 0.0398386 0.0417805 0.0438853 0.0461867 0.048719 0.0515184 0.0546217 0.058068 0.0618987 0.0661578 0.0708932 0.0761546 0.0819978 0.0884839 0.0956779 0.103653 0.112486 0.102266 0.0929171 0.0843694 0.0765574 0.0694192 0.062896 0.0569351 0.0514866 0.0465045 0.0419466 0.037773 0.0339468 0.0304343 0.0272042 0.0242277 0.0214779 0.0189297 0.0165597 0.014346 0.0122681 0.0103065 0.00844275 0.0066594 0.00493958 0.00326699 0.00162569 
5.78244e-05 0.000116204 0.000175697 0.000236869 0.000300301 0.000366592 0.000436366 0.000510276 0.000589014 0.000673311 0.000763952 0.000861758 0.000967631 0.00108252 0.00120746 0.00134355 0.00149201 0.00165413 0.00183133 0.00202513 0.00223716 0.00246918 0.00272308 0.00300095 0.00330498 0.0036375 0.00400101 0.00439822 0.00483184 0.00530488 0.00582037 0.00638149 0.00699136 0.00765311 0.00836996 0.00914473 0.00998004 0.010878 0.0118402 0.0128672 0.0139586 0.0151125 0.0163254 0.0175918 0.0189046 0.0202553 0.0216339 0.0230303 0.0244354 0.0258429 0.0272504 0.0286607 0.0300819 0.0315277 0.033017 0.0345724 0.036219 0.0379845 0.0398981 0.0419904 0.0442927 0.0468377 0.049659 0.0527922 0.0562749 0.060147 0.0644521 0.0692355 0.0745479 0.0804447 0.0869851 0.0942352 0.102266 0.111157 0.100996 0.0917049 0.0832138 0.0754549 0.0683645 0.0618853 0.0559631 0.0505479 0.0455937 0.0410571 0.0368983 0.0330804 0.0295695 0.0263342 0.0233454 0.0205755 0.0179995 0.0155934 0.0133348 0.0112026 0.0091768 0.0072384 0.00536905 0.00355104 0.00176704 
5.25384e-05 0.000105581 0.000159635 0.000215216 0.000272849 0.00033308 0.000396475 0.000463629 0.000535169 0.000611761 0.000694115 0.000782981 0.000879175 0.000983563 0.00109708 0.00122073 0.00135561 0.00150291 0.00166392 0.00184 0.00203265 0.00224346 0.00247415 0.00272662 0.00300285 0.00330498 0.00363526 0.00399615 0.00439013 0.00481994 0.0052883 0.00579812 0.00635224 0.0069535 0.00760482 0.00830876 0.00906771 0.00988361 0.0107578 0.011691 0.0126826 0.013731 0.014833 0.0159836 0.0171765 0.0184037 0.0196562 0.0209249 0.0222016 0.0234805 0.0247593 0.0260407 0.0273319 0.0286456 0.0299988 0.031412 0.0329081 0.0345121 0.0362508 0.0381518 0.0402436 0.042556 0.0451194 0.0479662 0.0511305 0.0546486 0.0585603 0.0629064 0.0677331 0.0730909 0.0790333 0.0856207 0.0929171 0.100996 0.109935 0.0998218 0.090579 0.0821334 0.0744155 0.0673628 0.0609164 0.0550219 0.0496292 0.0446911 0.0401642 0.0360084 0.0321867 0.028665 0.0254117 0.0223966 0.0195926 0.0169735 0.014515 0.0121941 0.00998904 0.00787907 0.00584427 0.00386534 0.00192344 
4.77052e-05 9.58684e-05 0.00014495 0.000195417 0.000247749 0.000302439 0.000360003 0.000420979 0.000485937 0.000555483 0.000630262 0.000710952 0.000798297 0.000893082 0.000996155 0.00110843 0.00123091 0.00136466 0.00151085 0.00167074 0.00184566 0.00203708 0.00224655 0.00247579 0.00272662 0.00300095 0.00330085 0.00362854 0.00398628 0.00437654 0.00480182 0.00526474 0.00576789 0.00631383 0.00690523 0.00754442 0.00823355 0.00897439 0.00976818 0.0106155 0.0115159 0.0124679 0.0134685 0.0145133 0.0155964 0.0167107 0.017848 0.019 0.0201592 0.0213205 0.0224817 0.0236452 0.0248176 0.0260104 0.0272391 0.0285223 0.0298808 0.0313373 0.032916 0.0346422 0.0365415 0.0386412 0.0409688 0.0435537 0.0464269 0.0496214 0.0531732 0.0571195 0.0615022 0.0663671 0.0717629 0.0777443 0.0843694 0.0917049 0.0998218 0.108799 0.0987251 0.0895199 0.0811079 0.073421 0.0663948 0.0599702 0.0540925 0.0487103 0.0437763 0.0392467 0.0350814 0.031243 0.027697 0.0244109 0.0213546 0.0185 0.0158204 0.0132908 0.0108874 0.00858767 0.00636987 0.00421296 0.00209642 
4.32881e-05 8.69918e-05 0.000131529 0.000177323 0.000224809 0.000274436 0.000326669 0.000381999 0.000440943 0.00050405 0.000571905 0.000645124 0.000724381 0.00081039 0.000903919 0.0010058 0.00111693 0.0012383 0.00137096 0.00151604 0.00167476 0.00184846 0.00203854 0.00224655 0.00247415 0.00272308 0.00299521 0.00329256 0.00361718 0.00397131 0.00435721 0.00477727 0.00523382 0.00572922 0.00626586 0.00684586 0.00747119 0.00814343 0.00886372 0.00963258 0.0104496 0.0113134 0.0122214 0.0131695 0.0141523 0.0151634 0.0161954 0.0172408 0.0182926 0.0193463 0.0204 0.0214558 0.0225197 0.0236021 0.024717 0.0258814 0.0271141 0.0284357 0.0298682 0.0314346 0.0331581 0.0350633 0.0371754 0.0395209 0.0421281 0.0450268 0.0482497 0.0518306 0.0558075 0.060222 0.0651182 0.0705458 0.0765574 0.0832138 0.090579 0.0987251 0.107732 0.0976871 0.0885076 0.0801194 0.0724522 0.0654415 0.0590275 0.0531543 0.0477701 0.0428273 0.0382819 0.0340934 0.0302239 0.0266379 0.0233029 0.0201878 0.0172637 0.0145033 0.0118807 0.00937114 0.00695101 0.00459732 0.00228768 
3.92519e-05 7.88806e-05 0.000119265 0.00016079 0.000203848 0.000248847 0.00029621 0.000346382 0.00039983 0.000457052 0.00051858 0.000584972 0.000656839 0.000734829 0.000819637 0.000912019 0.00101279 0.00112284 0.00124313 0.00137468 0.00151861 0.00167611 0.00184846 0.00203708 0.00224346 0.00246918 0.00271594 0.00298556 0.00327991 0.00360102 0.00395094 0.00433183 0.00474582 0.00519502 0.00568163 0.00620755 0.00677457 0.00738413 0.00803726 0.00873443 0.00947528 0.0102586 0.0110819 0.0119415 0.0128327 0.0137495 0.0146854 0.0156332 0.016587 0.0175425 0.0184979 0.0194552 0.0204199 0.0214014 0.0224124 0.0234682 0.0245859 0.0257843 0.0270833 0.0285036 0.0300664 0.031794 0.0337091 0.035836 0.0382001 0.0408285 0.0437509 0.0469979 0.050604 0.0546068 0.0590465 0.063968 0.0694192 0.0754549 0.0821334 0.0895199 0.0976871 0.106714 0.0966861 0.0875228 0.0791472 0.0714886 0.064482 0.0580661 0.0521843 0.0467848 0.0418194 0.0372438 0.0330167 0.0290994 0.0254562 0.0220533 0.018859 0.0158435 0.0129785 0.0102371 0.00759332 0.00502214 0.00249907 
3.55635e-05 7.14683e-05 0.000108058 0.00014568 0.000184693 0.000225463 0.000268376 0.000313833 0.000362258 0.000414104 0.00046985 0.000530003 0.000595117 0.000665778 0.000742617 0.000826318 0.000917621 0.00101733 0.00112632 0.00124551 0.00137591 0.00151861 0.00167476 0.00184566 0.00203265 0.00223716 0.00246073 0.00270501 0.0029717 0.00326264 0.00357967 0.00392478 0.00429986 0.00470685 0.00514774 0.00562424 0.00613798 0.00669026 0.00728201 0.00791367 0.0085849 0.00929459 0.0100405 0.0108194 0.0116268 0.0124575 0.0133054 0.0141642 0.0150284 0.015894 0.0167597 0.0176271 0.0185011 0.0193903 0.0203063 0.0212629 0.0222756 0.0233614 0.0245383 0.0258251 0.0272411 0.0288063 0.0305415 0.0324685 0.0346105 0.0369919 0.0396397 0.0425816 0.0458488 0.0494755 0.053498 0.0579571 0.062896 0.0683645 0.0744155 0.0811079 0.0885076 0.0966861 0.105721 0.0957017 0.0865434 0.0781691 0.0705078 0.0634923 0.0570609 0.0511568 0.0457274 0.0407241 0.0361021 0.0318187 0.027835 0.0241141 0.0206214 0.0173241 0.0141913 0.0111937 0.0083029 0.00549145 0.00273261 
3.2193e-05 6.4695e-05 9.78168e-05 0.000131874 0.000167189 0.000204095 0.000242941 0.000284089 0.000327926 0.000374857 0.00042532 0.000479773 0.000538716 0.000602679 0.000672236 0.000748004 0.000830654 0.000920913 0.00101957 0.00112746 0.00124551 0.00137468 0.00151604 0.00167074 0.00184 0.00202513 0.00222751 0.00244865 0.00269006 0.00295342 0.00324041 0.00355281 0.00389235 0.00426077 0.00465986 0.00509121 0.00555625 0.00605619 0.00659187 0.00716366 0.00777128 0.0084137 0.00908895 0.009794 0.0105249 0.0112769 0.0120444 0.0128218 0.0136041 0.0143877 0.0151713 0.0159565 0.0167477 0.0175526 0.0183818 0.0192477 0.0201645 0.0211474 0.0222127 0.0233776 0.0246594 0.0260762 0.027647 0.0293914 0.0313303 0.033486 0.0358829 0.038546 0.0415036 0.0447865 0.0484278 0.0524642 0.0569351 0.0618853 0.0673628 0.073421 0.0801194 0.0875228 0.0957017 0.104736 0.0947133 0.0855485 0.0771639 0.0694861 0.0624476 0.0559861 0.0500441 0.0445686 0.0395102 0.0348225 0.0304627 0.0263906 0.0225681 0.0189595 0.015531 0.0122504 0.00908672 0.00600986 0.00299057 
2.91122e-05 5.85039e-05 8.8456e-05 0.000119254 0.000151189 0.000184564 0.000219692 0.000256903 0.000296544 0.000338985 0.000384618 0.00043386 0.000487162 0.000545005 0.000607905 0.000676423 0.000751163 0.000832785 0.000922001 0.00101957 0.00112632 0.00124313 0.00137096 0.00151085 0.00166392 0.00183133 0.00201435 0.00221432 0.00243263 0.00267079 0.00293032 0.00321282 0.00351986 0.00385303 0.00421393 0.004604 0.00502454 0.00547664 0.00596105 0.00647812 0.00702759 0.00760854 0.00821916 0.00885675 0.00951771 0.0101977 0.0108918 0.0115948 0.0123022 0.0130108 0.0137195 0.0144295 0.015145 0.0158729 0.0166227 0.0174058 0.0182348 0.0191236 0.020087 0.0211404 0.0222995 0.0235808 0.0250013 0.0265787 0.0283321 0.0302815 0.032449 0.0348573 0.0375318 0.0405006 0.0437934 0.0474436 0.0514866 0.0559631 0.0609164 0.0663948 0.0724522 0.0791472 0.0865434 0.0947133 0.103736 0.0936977 0.0845144 0.0761053 0.0683963 0.0613193 0.0548113 0.0488142 0.043274 0.0381396 0.0333646 0.0289045 0.0247179 0.0207656 0.0170105 0.0134174 0.00995231 0.00658235 0.00327545 
2.62952e-05 5.28428e-05 7.98967e-05 0.000107714 0.00013656 0.000166705 0.000198434 0.000232044 0.000267849 0.000306183 0.000347401 0.000391878 0.000440023 0.000492268 0.000549082 0.00061097 0.000678478 0.000752201 0.000832785 0.000920913 0.00101733 0.00112284 0.0012383 0.00136466 0.00150291 0.00165413 0.00181943 0.00200006 0.00219724 0.00241236 0.00264677 0.00290193 0.00317927 0.00348019 0.00380617 0.0041585 0.00453835 0.0049467 0.00538423 0.00585128 0.00634757 0.00687231 0.00742385 0.00799974 0.00859674 0.00921094 0.00983786 0.0104728 0.0111118 0.0117519 0.0123919 0.0130332 0.0136795 0.014337 0.0150142 0.0157215 0.0164703 0.0172732 0.0181433 0.0190948 0.0201417 0.0212991 0.0225821 0.0240068 0.0255906 0.0273514 0.0293091 0.0314843 0.0339001 0.0365816 0.0395558 0.0428528 0.0465045 0.0505479 0.0550219 0.0599702 0.0654415 0.0714886 0.0781691 0.0855485 0.0936977 0.102696 0.0926307 0.083414 0.0749647 0.067208 0.0600751 0.053502 0.0474297 0.0418023 0.0365687 0.0316803 0.0270916 0.0227598 0.0186441 0.0147059 0.0109081 0.00721448 0.00359001 
2.3718e-05 4.76637e-05 7.2066e-05 9.71573e-05 0.000123175 0.000150366 0.000178985 0.000209302 0.000241598 0.000276174 0.000313353 0.00035347 0.000396896 0.000444021 0.000495267 0.000551089 0.00061198 0.000678478 0.000751163 0.000830654 0.000917621 0.00101279 0.00111693 0.00123091 0.00135561 0.00149201 0.00164111 0.00180403 0.00198189 0.00217592 0.00238736 0.00261751 0.00286767 0.0031391 0.00343313 0.00375092 0.00409354 0.00446187 0.00485653 0.00527779 0.00572545 0.00619876 0.00669624 0.00721568 0.00775418 0.00830818 0.00887365 0.00944639 0.0100227 0.0106001 0.0111774 0.0117559 0.0123388 0.0129318 0.0135427 0.0141807 0.0148561 0.0155802 0.0163651 0.0172233 0.0181677 0.0192115 0.0203688 0.0216539 0.0230824 0.0246707 0.0264365 0.0283986 0.0305775 0.0329963 0.0356789 0.0386528 0.0419466 0.0455937 0.0496292 0.0540925 0.0590275 0.064482 0.0705078 0.0771639 0.0845144 0.0926307 0.101592 0.0914834 0.0822167 0.0737097 0.0658867 0.0586778 0.0520181 0.0458463 0.0401064 0.0347451 0.0297125 0.0249615 0.0204477 0.0161286 0.0119633 0.00791241 0.00393731 
2.13581e-05 4.29212e-05 6.48955e-05 8.74902e-05 0.00011092 0.000135405 0.000161176 0.000188476 0.000217559 0.000248695 0.000282174 0.0003183 0.000357405 0.000399841 0.000445988 0.000496255 0.000551089 0.00061097 0.000676423 0.000748004 0.000826318 0.000912019 0.0010058 0.00110843 0.00122073 0.00134355 0.00147782 0.00162453 0.00178469 0.00195942 0.00214982 0.00235707 0.00258234 0.00282676 0.00309154 0.00337771 0.00368624 0.00401792 0.0043733 0.00475265 0.00515577 0.00558198 0.00602996 0.00649772 0.00698264 0.00748152 0.00799072 0.00850648 0.00902547 0.00954536 0.0100653 0.0105862 0.0111111 0.0116451 0.0121952 0.0127697 0.0133779 0.01403 0.0147368 0.0155096 0.01636 0.0173 0.0183421 0.0194994 0.0207857 0.0222159 0.0238061 0.0255729 0.0275351 0.0297131 0.0321289 0.0348068 0.037773 0.0410571 0.0446911 0.0487103 0.0531543 0.0580661 0.0634923 0.0694861 0.0761053 0.083414 0.0914834 0.100391 0.0902219 0.0808866 0.0723019 0.064391 0.0570829 0.0503102 0.0440114 0.0381281 0.0326055 0.027392 0.0224387 0.017699 0.0131281 0.00868282 0.00432067 
1.91946e-05 3.85735e-05 5.8322e-05 7.8628e-05 9.96841e-05 0.000121689 0.00014485 0.000169385 0.000195521 0.000223504 0.000253592 0.000286058 0.000321202 0.00035934 0.000400812 0.000445988 0.000495267 0.000549082 0.000607905 0.000672236 0.000742617 0.000819637 0.000903919 0.000996155 0.00109708 0.00120746 0.00132812 0.00145997 0.00160391 0.00176094 0.00193205 0.00211832 0.00232076 0.00254043 0.00277838 0.00303557 0.00331284 0.00361093 0.00393031 0.00427124 0.00463352 0.00501656 0.00541917 0.00583954 0.00627534 0.00672369 0.00718131 0.00764483 0.00811124 0.00857847 0.0090457 0.00951384 0.00998559 0.0104655 0.0109599 0.0114762 0.0120228 0.0126088 0.013244 0.0139386 0.0147028 0.0155476 0.0164842 0.0175242 0.0186803 0.0199656 0.0213947 0.0229825 0.024746 0.0267034 0.0288744 0.0312811 0.0339468 0.0368983 0.0401642 0.0437763 0.0477701 0.0521843 0.0570609 0.0624476 0.0683963 0.0749647 0.0822167 0.0902219 0.0990571 0.0888076 0.0793822 0.0706967 0.0626729 0.0552369 0.0483213 0.0418619 0.0357985 0.0300744 0.024636 0.0194322 0.0144137 0.0095331 0.00474378 
1.72085e-05 3.45823e-05 5.22873e-05 7.04923e-05 8.93697e-05 0.000109098 0.000129863 0.000151858 0.000175291 0.000200378 0.000227352 0.000256459 0.000287967 0.000322159 0.00035934 0.000399841 0.000444021 0.000492268 0.000545005 0.000602679 0.000665778 0.000734829 0.00081039 0.000893082 0.000983563 0.00108252 0.0011907 0.00130891 0.00143796 0.00157873 0.00173214 0.00189913 0.00208063 0.00227757 0.0024909 0.00272147 0.00297006 0.0032373 0.00352364 0.00382929 0.00415409 0.00449749 0.00485844 0.00523532 0.00562603 0.00602798 0.00643826 0.00685381 0.00727197 0.00769085 0.00810974 0.00852944 0.00895237 0.00938265 0.00982588 0.0102888 0.0107788 0.0113042 0.0118737 0.0124963 0.0131815 0.0139389 0.0147785 0.015711 0.0167474 0.0178998 0.019181 0.0206045 0.0221855 0.0239404 0.0258868 0.0280444 0.0304343 0.0330804 0.0360084 0.0392467 0.0428273 0.0467848 0.0511568 0.0559861 0.0613193 0.067208 0.0737097 0.0808866 0.0888076 0.0975492 0.0871961 0.0776556 0.068842 0.0606741 0.0530778 0.0459825 0.0393222 0.0330347 0.027061 0.021345 0.0158325 0.0104715 0.00521073 
1.53822e-05 3.0912e-05 4.6738e-05 6.30107e-05 7.98847e-05 9.75191e-05 0.00011608 0.000135741 0.000156687 0.000179111 0.000203223 0.000229241 0.000257404 0.000287967 0.000321202 0.000357405 0.000396896 0.000440023 0.000487162 0.000538716 0.000595117 0.000656839 0.000724381 0.000798297 0.000879175 0.000967631 0.00106433 0.00116999 0.00128534 0.00141118 0.00154831 0.00169757 0.00185981 0.00203584 0.00222654 0.00243264 0.00265484 0.00289372 0.00314967 0.00342288 0.0037132 0.00402016 0.0043428 0.00467969 0.00502892 0.00538822 0.00575495 0.0061264 0.00650018 0.0068746 0.00724903 0.00762419 0.00800224 0.00838685 0.00878303 0.00919678 0.00963482 0.0101044 0.0106135 0.0111701 0.0117825 0.0124595 0.01321 0.0140435 0.01497 0.016 0.0171452 0.0184177 0.0198309 0.0213995 0.0231394 0.025068 0.0272042 0.0295695 0.0321867 0.0350814 0.0382819 0.0418194 0.0457274 0.0500441 0.0548113 0.0600751 0.0658867 0.0723019 0.0793822 0.0871961 0.0958191 0.0853351 0.0756499 0.0666743 0.0583267 0.0505298 0.0432109 0.0363016 0.0297371 0.0234558 0.0173983 0.011507 0.00572603 
1.36991e-05 2.75298e-05 4.16242e-05 5.61165e-05 7.11441e-05 8.68491e-05 0.000103379 0.000120889 0.000139543 0.000159514 0.000180987 0.000204159 0.000229241 0.000256459 0.000286058 0.0003183 0.00035347 0.000391878 0.00043386 0.000479773 0.000530003 0.000584972 0.000645124 0.000710952 0.000782981 0.000861758 0.000947878 0.00104198 0.00114471 0.00125678 0.0013789 0.00151183 0.00165632 0.00181309 0.00198292 0.00216647 0.00236436 0.00257711 0.00280505 0.00304837 0.00330693 0.0035803 0.00386764 0.00416766 0.00447869 0.00479867 0.00512528 0.00545608 0.00578897 0.00612243 0.00645589 0.00678999 0.00712668 0.00746921 0.00782205 0.00819053 0.00858063 0.00899888 0.00945223 0.00994792 0.0104933 0.0110963 0.0117647 0.012507 0.013332 0.0142494 0.0152693 0.0164025 0.0176611 0.0190581 0.0206076 0.0223252 0.0242277 0.0263342 0.028665 0.031243 0.0340934 0.0372438 0.0407241 0.0445686 0.0488142 0.053502 0.0586778 0.064391 0.0706967 0.0776556 0.0853351 0.09381 0.0831629 0.0732959 0.0641193 0.055548 0.0475022 0.0399068 0.0326904 0.0257853 0.0191261 0.0126498 0.00629469 
1.21443e-05 2.44053e-05 3.69e-05 4.97475e-05 6.30696e-05 7.69921e-05 9.1646e-05 0.000107169 0.000123705 0.00014141 0.000160446 0.000180987 0.000203223 0.000227352 0.000253592 0.000282174 0.000313353 0.000347401 0.000384618 0.00042532 0.00046985 0.00051858 0.000571905 0.000630262 0.000694115 0.000763952 0.000840297 0.000923718 0.00101479 0.00111414 0.0012224 0.00134025 0.00146833 0.00160731 0.00175787 0.00192059 0.00209602 0.00228461 0.00248669 0.00270239 0.0029316 0.00317395 0.00342868 0.00369465 0.00397037 0.00425404 0.00454358 0.00483684 0.00513194 0.00542755 0.00572317 0.00601935 0.00631783 0.00662148 0.00693427 0.00726093 0.00760676 0.00797754 0.00837943 0.00881887 0.00930239 0.00983689 0.0104294 0.0110875 0.0118189 0.0126321 0.0135363 0.0145409 0.0156566 0.0168951 0.0182687 0.0197914 0.0214779 0.0233454 0.0254117 0.027697 0.0302239 0.0330167 0.0361021 0.0395102 0.043274 0.0474297 0.0520181 0.0570829 0.0626729 0.068842 0.0756499 0.0831629 0.0914543 0.0806035 0.0705121 0.0610862 0.0522383 0.0438855 0.0359497 0.0283561 0.021033 0.013911 0.00692228 
1.07035e-05 2.15097e-05 3.25219e-05 4.38451e-05 5.55866e-05 6.78572e-05 8.07725e-05 9.44535e-05 0.000109028 0.000124632 0.00014141 0.000159514 0.000179111 0.000200378 0.000223504 0.000248695 0.000276174 0.000306183 0.000338985 0.000374857 0.000414104 0.000457052 0.00050405 0.000555483 0.000611761 0.000673311 0.000740599 0.000814122 0.000894386 0.000981948 0.00107737 0.00118123 0.00129412 0.00141661 0.0015493 0.00169271 0.00184733 0.00201355 0.00219165 0.00238176 0.00258378 0.00279737 0.00302187 0.00325629 0.0034993 0.00374931 0.0040045 0.00426296 0.00452305 0.00478359 0.00504413 0.00530518 0.00556824 0.00583586 0.00611154 0.00639945 0.00670424 0.00703103 0.00738524 0.00777254 0.00819869 0.00866978 0.00919202 0.00977198 0.0104166 0.0111334 0.0119303 0.0128157 0.013799 0.0148905 0.0161012 0.0174432 0.0189297 0.0205755 0.0223966 0.0244109 0.0266379 0.0290994 0.0318187 0.0348225 0.0381396 0.0418023 0.0458463 0.0503102 0.0552369 0.0606741 0.0666743 0.0732959 0.0806035 0.0886672 0.0775662 0.0671974 0.0574643 0.0482759 0.0395461 0.0311929 0.0231372 0.0153027 0.00761479 
9.36339e-06 1.88167e-05 2.84502e-05 3.83557e-05 4.86272e-05 5.93616e-05 7.06599e-05 8.2628e-05 9.53778e-05 0.000109028 0.000123705 0.000139543 0.000156687 0.000175291 0.000195521 0.000217559 0.000241598 0.000267849 0.000296544 0.000327926 0.000362258 0.00039983 0.000440943 0.000485937 0.000535169 0.000589014 0.000647877 0.000712195 0.00078241 0.000859009 0.000942481 0.00103334 0.0011321 0.00123925 0.00135533 0.00148079 0.00161605 0.00176146 0.00191726 0.00208357 0.00226029 0.00244714 0.00264354 0.00284861 0.00306119 0.0032799 0.00350314 0.00372925 0.00395677 0.00418469 0.00441261 0.00464097 0.0048711 0.00510522 0.00534639 0.00559824 0.00586488 0.00615075 0.00646062 0.00679942 0.00717223 0.00758433 0.00804119 0.00854854 0.00911248 0.00973948 0.0104366 0.0112112 0.0120714 0.0130263 0.0140853 0.0152593 0.0165597 0.0179995 0.0195926 0.0213546 0.0233029 0.0254562 0.027835 0.0304627 0.0333646 0.0365687 0.0401064 0.0440114 0.0483213 0.0530778 0.0583267 0.0641193 0.0705121 0.0775662 0.085351 0.0739416 0.0632316 0.053121 0.0435151 0.0343235 0.0254593 0.0168385 0.00837904 
8.11172e-06 1.63013e-05 2.46471e-05 3.32285e-05 4.21268e-05 5.14263e-05 6.12143e-05 7.15826e-05 8.2628e-05 9.44535e-05 0.000107169 0.000120889 0.000135741 0.000151858 0.000169385 0.000188476 0.000209302 0.000232044 0.000256903 0.000284089 0.000313833 0.000346382 0.000381999 0.000420979 0.000463629 0.000510276 0.00056127 0.000616991 0.00067782 0.00074418 0.000816493 0.000895208 0.000980762 0.00107359 0.00117415 0.00128284 0.00140002 0.00152599 0.00166096 0.00180504 0.00195814 0.00212002 0.00229016 0.00246781 0.00265198 0.00284145 0.00303485 0.00323073 0.00342784 0.00362529 0.00382275 0.00402058 0.00421995 0.00442277 0.0046317 0.00484989 0.00508088 0.00532854 0.00559698 0.0058905 0.00621346 0.00657048 0.00696626 0.0074058 0.00789435 0.00843754 0.00904148 0.0097125 0.0104577 0.0112849 0.0122024 0.0132195 0.014346 0.0155934 0.0169735 0.0185 0.0201878 0.0220533 0.0241141 0.0263906 0.0289045 0.0316803 0.0347451 0.0381281 0.0418619 0.0459825 0.0505298 0.055548 0.0610862 0.0671974 0.0739416 0.0813837 0.0695958 0.0584676 0.0478949 0.0377781 0.0280218 0.0185333 0.00922239 
6.93679e-06 1.39402e-05 2.10771e-05 2.84155e-05 3.6025e-05 4.39775e-05 5.23478e-05 6.12143e-05 7.06599e-05 8.07725e-05 9.1646e-05 0.000103379 0.00011608 0.000129863 0.00014485 0.000161176 0.000178985 0.000198434 0.000219692 0.000242941 0.000268376 0.00029621 0.000326669 0.000360003 0.000396475 0.000436366 0.000479974 0.000527623 0.000579642 0.00063639 0.000698229 0.000765542 0.000838705 0.00091809 0.00100409 0.00109703 0.00119724 0.00130496 0.00142038 0.00154359 0.00167452 0.00181295 0.00195844 0.00211037 0.00226786 0.00242989 0.00259527 0.00276278 0.00293134 0.00310019 0.00326905 0.00343823 0.00360871 0.00378216 0.00396082 0.00414741 0.00434495 0.00455673 0.00478629 0.00503729 0.00531348 0.00561879 0.00595724 0.00633311 0.0067509 0.00721541 0.00773187 0.00830571 0.00894299 0.00965039 0.010435 0.0113047 0.0122681 0.0133348 0.014515 0.0158204 0.0172637 0.018859 0.0206214 0.0225681 0.0247179 0.0270916 0.0297125 0.0326055 0.0357985 0.0393222 0.0432109 0.0475022 0.0522383 0.0574643 0.0632316 0.0695958 0.0766184 0.0643673 0.0527278 0.0415902 0.0308493 0.0204034 0.010153 
5.82762e-06 1.17112e-05 1.77069e-05 2.3872e-05 3.02647e-05 3.69456e-05 4.39775e-05 5.14263e-05 5.93616e-05 6.78572e-05 7.69921e-05 8.68491e-05 9.75191e-05 0.000109098 0.000121689 0.000135405 0.000150366 0.000166705 0.000184564 0.000204095 0.000225463 0.000248847 0.000274436 0.000302439 0.00033308 0.000366592 0.000403227 0.000443258 0.000486959 0.000534633 0.000586584 0.000643134 0.000704598 0.00077129 0.000843535 0.000921618 0.0010058 0.0010963 0.00119327 0.00129678 0.00140677 0.00152306 0.00164529 0.00177292 0.00190523 0.00204136 0.00218029 0.00232102 0.00246263 0.00260448 0.00274634 0.00288846 0.00303169 0.0031774 0.0033275 0.00348425 0.0036502 0.00382813 0.00402098 0.00423185 0.00446387 0.00472036 0.0050047 0.00532047 0.00567145 0.00606169 0.00649557 0.00697765 0.00751303 0.00810732 0.00876647 0.00949715 0.0103065 0.0112026 0.0121941 0.0132908 0.0145033 0.0158435 0.0173241 0.0189595 0.0207656 0.0227598 0.0249615 0.027392 0.0300744 0.0330347 0.0363016 0.0399068 0.0438855 0.0482759 0.053121 0.0584676 0.0643673 0.0708772 0.0580605 0.0457965 0.0339693 0.022467 0.0111798 
